listing_id,district,community,listing_type,property_type,bedrooms,bathrooms,size_sqm,price_aed,price_per_sqm_aed,furnished,amenities,latitude,longitude,listed_date,status,agency_type
LST-00151,Al Reef,Al Reef Quarter,sale,apartment,1,2,99,801000,8091,false,beach_access;central_ac;concierge;kids_play_area;shared_garden;study,24.42579,54.70118,2025-07-22,available,private_owner
LST-00152,Khalifa City,Khalifa City Gardens,sale,apartment,3,3,131,1267000,9672,false,concierge;gym;kids_play_area;maids_room;smart_home,24.40756,54.56434,2025-06-15,sold,brokerage
LST-00153,Yas Island,Yas Island Residences,rent,apartment,2,2,85,93000,1094,true,beach_access;ev_charger;smart_home;study,24.48113,54.58391,2025-11-09,available,developer_direct
LST-00154,Saadiyat Island,Saadiyat Island Towers,sale,villa,7,7,342,8438000,24673,false,built_in_wardrobes;central_ac;covered_parking;ev_charger;pool;shared_garden,24.54048,54.43434,2025-08-21,available,brokerage
LST-00155,Al Maqta,Al Maqta Square,rent,apartment,4,4,207,114000,551,true,central_ac;concierge;study,24.38904,54.50692,2026-01-07,let,private_owner
LST-00156,Zayed City,Zayed City Square,rent,studio,0,1,33,22000,667,true,beach_access;built_in_wardrobes;covered_parking;pool,24.32249,54.55712,2025-08-28,available,private_owner
LST-00157,Al Bateen,Al Bateen Gardens,rent,apartment,2,1,127,136000,1071,false,beach_access;gym;pool;shared_garden,24.46319,54.34857,2025-06-05,under_offer,developer_direct
LST-00158,Al Maryah Island,Al Maryah Island Heights,sale,townhouse,3,2,246,5366000,21813,true,central_ac;gym;security_24h;study,24.48599,54.40103,2026-01-09,available,developer_direct
LST-00159,Zayed City,Zayed City Bay,rent,studio,0,1,36,29000,806,true,concierge;pool;smart_home;study,24.34108,54.55309,2026-05-21,available,brokerage
LST-00160,Al Raha Beach,Al Raha Beach Bay,sale,studio,0,1,40,662000,16550,true,balcony;concierge;ev_charger;maids_room;shared_garden;smart_home,24.4494,54.61487,2025-07-09,available,brokerage
LST-00161,Mohammed Bin Zayed City,Mohammed Bin Zayed City Gardens,rent,townhouse,4,4,332,231000,696,true,ev_charger;pool;security_24h;study,24.31579,54.51983,2025-07-31,under_offer,brokerage
LST-00162,Al Bahia,Al Bahia Square,sale,apartment,1,1,83,544000,6554,true,central_ac;ev_charger;pool;smart_home;study,24.56787,54.67292,2025-08-21,available,private_owner
LST-00163,Al Khalidiyah,Al Khalidiyah Gardens,rent,studio,0,1,37,38000,1027,false,balcony;beach_access;central_ac;gym,24.47594,54.35409,2026-03-08,available,brokerage
LST-00164,Al Bateen,Al Bateen Towers,rent,studio,0,1,48,40000,833,false,balcony;beach_access;built_in_wardrobes;pool;security_24h;study,24.45786,54.31825,2025-12-18,available,private_owner
LST-00165,Mohammed Bin Zayed City,Mohammed Bin Zayed City Park,rent,apartment,4,4,155,83000,535,true,balcony;covered_parking;gym,24.31196,54.53073,2026-03-19,under_offer,private_owner
LST-00166,Al Bahia,Al Bahia Heights,sale,apartment,1,2,65,634000,9754,false,central_ac;ev_charger;gym;kids_play_area;maids_room;smart_home,24.53334,54.66147,2026-05-22,sold,brokerage
LST-00167,Mohammed Bin Zayed City,Mohammed Bin Zayed City Park,rent,penthouse,4,4,192,223000,1161,true,concierge;ev_charger;kids_play_area;smart_home,24.32392,54.51948,2026-03-06,available,brokerage
LST-00168,Al Shamkha,Al Shamkha Commons,sale,apartment,1,2,149,1050000,7047,true,beach_access;central_ac;maids_room;pool;security_24h,24.33674,54.73501,2025-10-20,available,private_owner
LST-00169,Al Zahiyah,Al Zahiyah Residences,rent,apartment,3,2,85,54000,635,true,built_in_wardrobes;central_ac;covered_parking;ev_charger;kids_play_area;security_24h,24.47602,54.3771,2026-01-26,let,private_owner
LST-00170,Khalifa City,Khalifa City Residences,rent,apartment,3,3,199,113000,568,false,built_in_wardrobes;kids_play_area;maids_room;pool;security_24h;smart_home,24.43498,54.58135,2026-05-19,let,developer_direct
LST-00171,Khalifa City,Khalifa City Square,rent,apartment,1,1,96,79000,823,false,security_24h;shared_garden,24.43712,54.59902,2026-04-15,available,developer_direct
LST-00172,Khalifa City,Khalifa City Bay,sale,apartment,1,1,212,2070000,9764,true,built_in_wardrobes;central_ac;concierge;ev_charger;pool,24.42359,54.56631,2025-06-28,available,brokerage
LST-00173,Zayed City,Zayed City Residences,rent,apartment,3,3,202,146000,723,true,balcony;beach_access;maids_room,24.34532,54.53543,2025-06-08,under_offer,brokerage
LST-00174,Al Reem Island,Al Reem Island Towers,rent,apartment,2,1,112,139000,1241,true,gym;security_24h;smart_home,24.47808,54.38547,2025-08-16,let,brokerage
LST-00175,Al Reef,Al Reef Gardens,sale,penthouse,5,4,484,4877000,10076,false,balcony;central_ac;ev_charger;pool;security_24h;smart_home,24.43475,54.70842,2026-02-14,available,private_owner
LST-00176,Al Bahia,Al Bahia Residences,sale,townhouse,3,4,286,2420000,8462,true,beach_access;kids_play_area;pool;security_24h,24.55377,54.67879,2025-12-30,available,private_owner
LST-00177,Al Reem Island,Al Reem Island Commons,rent,villa,6,6,653,673000,1031,false,gym;kids_play_area;shared_garden,24.50409,54.40412,2026-01-16,under_offer,private_owner
LST-00178,Al Reef,Al Reef Residences,rent,studio,0,1,36,36000,1000,true,concierge;covered_parking,24.4366,54.67951,2025-06-29,available,brokerage
LST-00179,Al Bateen,Al Bateen Towers,rent,villa,3,3,491,625000,1273,false,beach_access;central_ac;gym;kids_play_area;smart_home,24.4644,54.3103,2025-12-06,let,brokerage
LST-00180,Al Raha Beach,Al Raha Beach Bay,rent,apartment,2,2,224,245000,1094,true,beach_access;concierge;covered_parking;maids_room;shared_garden,24.45267,54.62919,2025-09-10,available,private_owner
LST-00181,Danet Abu Dhabi,Danet Abu Dhabi Towers,rent,apartment,4,4,85,79000,929,false,built_in_wardrobes;central_ac;ev_charger;pool;security_24h;study,24.44744,54.40013,2026-05-26,available,developer_direct
LST-00182,Al Reem Island,Al Reem Island Views,rent,villa,5,5,703,667000,949,true,beach_access;central_ac;concierge;ev_charger;maids_room;smart_home,24.4978,54.38477,2026-04-16,let,brokerage
LST-00183,Al Reem Island,Al Reem Island Park,rent,townhouse,5,6,260,329000,1265,true,concierge;ev_charger;maids_room;pool;smart_home;study,24.50466,54.39112,2025-07-17,let,brokerage
LST-00184,Al Reef,Al Reef Heights,sale,townhouse,5,4,250,1570000,6280,false,central_ac;ev_charger;kids_play_area;shared_garden,24.43931,54.71453,2025-09-18,sold,brokerage
LST-00185,Al Reef,Al Reef Residences,rent,studio,0,1,42,27000,643,false,beach_access;built_in_wardrobes;covered_parking;ev_charger;pool;shared_garden,24.43208,54.72011,2025-10-05,under_offer,developer_direct
LST-00186,Mohammed Bin Zayed City,Mohammed Bin Zayed City Towers,rent,studio,0,1,47,43000,915,true,kids_play_area;pool;security_24h;smart_home,24.31814,54.55734,2025-12-13,let,developer_direct
LST-00187,Khalifa City,Khalifa City Heights,rent,townhouse,5,6,250,201000,804,false,maids_room;pool,24.41096,54.58835,2026-05-21,available,developer_direct
LST-00188,Masdar City,Masdar City Gardens,rent,studio,0,1,39,32000,821,false,central_ac;concierge;ev_charger;kids_play_area;pool;shared_garden,24.42108,54.59465,2025-10-04,let,brokerage
LST-00189,Al Zahiyah,Al Zahiyah Park,rent,apartment,2,1,167,132000,790,true,built_in_wardrobes;covered_parking;gym;shared_garden;smart_home;study,24.47957,54.37951,2026-01-17,let,private_owner
LST-00190,Al Reef,Al Reef Heights,rent,apartment,4,5,125,72000,576,true,ev_charger;gym;kids_play_area;maids_room;shared_garden,24.44625,54.69424,2025-07-29,available,private_owner
LST-00191,Danet Abu Dhabi,Danet Abu Dhabi Gardens,sale,apartment,2,3,186,2201000,11833,false,built_in_wardrobes;concierge;gym;security_24h;shared_garden,24.43264,54.40113,2025-07-31,available,private_owner
LST-00192,Al Bahia,Al Bahia Gardens,sale,villa,3,2,715,8503000,11892,false,covered_parking;maids_room;study,24.53252,54.65063,2026-04-27,available,private_owner
LST-00193,Masdar City,Masdar City Square,rent,townhouse,3,3,354,250000,706,true,beach_access;concierge;covered_parking;security_24h,24.4265,54.61392,2026-05-21,available,developer_direct
LST-00194,Al Zahiyah,Al Zahiyah Heights,rent,apartment,2,3,188,204000,1085,true,maids_room;study,24.50303,54.38194,2026-01-25,available,brokerage
LST-00195,Yas Island,Yas Island Square,sale,townhouse,3,4,308,4077000,13237,true,built_in_wardrobes;kids_play_area;security_24h;shared_garden;smart_home,24.50187,54.60725,2025-10-12,under_offer,brokerage
LST-00196,Masdar City,Masdar City Heights,rent,studio,0,1,49,45000,918,false,balcony;gym;kids_play_area,24.42911,54.60623,2025-11-13,under_offer,brokerage
LST-00197,Al Khalidiyah,Al Khalidiyah Quarter,sale,townhouse,2,2,191,2480000,12984,true,covered_parking;ev_charger;gym;pool,24.45834,54.35977,2025-09-06,available,developer_direct
LST-00198,Al Bateen,Al Bateen Residences,sale,villa,4,5,352,6945000,19730,false,balcony;built_in_wardrobes;kids_play_area;pool,24.45657,54.32709,2026-02-16,available,brokerage
LST-00199,Masdar City,Masdar City Towers,sale,apartment,4,4,92,1198000,13022,false,balcony;built_in_wardrobes;gym,24.42682,54.6075,2025-06-27,available,brokerage
LST-00200,Masdar City,Masdar City Heights,rent,studio,0,1,33,30000,909,true,beach_access;covered_parking,24.41814,54.59779,2026-04-04,available,brokerage
LST-00201,Al Bateen,Al Bateen Bay,rent,apartment,4,3,75,68000,907,true,central_ac;concierge;ev_charger;smart_home,24.46183,54.32511,2026-04-06,available,brokerage
LST-00202,Yas Island,Yas Island Park,sale,townhouse,3,4,347,5348000,15412,false,beach_access;built_in_wardrobes;central_ac;concierge,24.4889,54.61367,2025-11-10,sold,brokerage
LST-00203,Masdar City,Masdar City Views,rent,studio,0,1,37,31000,838,false,built_in_wardrobes;concierge;smart_home;study,24.41602,54.60093,2025-10-18,available,brokerage
LST-00204,Al Maqta,Al Maqta Heights,sale,studio,0,1,41,449000,10951,false,built_in_wardrobes;gym;pool;security_24h;shared_garden;study,24.40847,54.52457,2026-03-17,under_offer,brokerage
LST-00205,Masdar City,Masdar City Bay,rent,apartment,1,1,70,63000,900,false,ev_charger;pool;smart_home;study,24.4432,54.59754,2026-05-06,available,brokerage
LST-00206,Al Maqta,Al Maqta Park,rent,townhouse,3,3,307,180000,586,false,built_in_wardrobes;central_ac;covered_parking;gym;security_24h,24.38434,54.50605,2025-12-28,let,private_owner
LST-00207,Al Maqta,Al Maqta Views,sale,studio,0,1,43,501000,11651,true,covered_parking;pool,24.39078,54.51183,2026-04-07,available,developer_direct
LST-00208,Danet Abu Dhabi,Danet Abu Dhabi Residences,rent,townhouse,3,3,213,134000,629,true,beach_access;maids_room;pool;security_24h;smart_home;study,24.42802,54.38898,2026-01-20,let,brokerage
LST-00209,Al Maryah Island,Al Maryah Island Heights,rent,villa,6,7,514,786000,1529,true,balcony;beach_access;kids_play_area;pool;security_24h;study,24.51127,54.38559,2026-01-31,available,brokerage
LST-00210,Yas Island,Yas Island Park,sale,apartment,3,3,81,1050000,12963,true,balcony;central_ac;concierge;kids_play_area;pool;shared_garden,24.48507,54.58231,2026-03-18,under_offer,developer_direct
LST-00211,Al Bateen,Al Bateen Heights,sale,studio,0,1,45,747000,16600,false,balcony;pool;smart_home,24.45391,54.34441,2026-05-16,available,brokerage
LST-00212,Al Reem Island,Al Reem Island Commons,sale,townhouse,3,4,278,3616000,13007,false,balcony;beach_access;security_24h;study,24.50965,54.4109,2026-03-23,available,private_owner
LST-00213,Masdar City,Masdar City Heights,rent,studio,0,1,31,21000,677,true,built_in_wardrobes;kids_play_area;smart_home,24.44461,54.59625,2025-12-24,available,brokerage
LST-00214,Yas Island,Yas Island Residences,rent,apartment,2,1,213,161000,756,false,concierge;covered_parking;shared_garden;study,24.47532,54.59842,2026-05-14,available,brokerage
LST-00215,Saadiyat Island,Saadiyat Island Square,rent,apartment,4,3,201,257000,1279,false,balcony;covered_parking;maids_room,24.54581,54.43684,2026-04-15,let,brokerage
LST-00216,Al Maryah Island,Al Maryah Island Square,rent,townhouse,4,4,220,350000,1591,false,concierge;covered_parking;ev_charger;pool,24.48338,54.37882,2025-08-24,under_offer,developer_direct
LST-00217,Al Bateen,Al Bateen Commons,rent,studio,0,1,41,39000,951,true,beach_access;kids_play_area,24.46451,54.35241,2025-10-28,available,brokerage
LST-00218,Khalifa City,Khalifa City Quarter,rent,villa,7,7,678,435000,642,true,pool;security_24h,24.43622,54.56045,2026-01-04,available,brokerage
LST-00219,Al Maqta,Al Maqta Park,sale,apartment,3,2,107,1122000,10486,true,concierge;kids_play_area,24.41415,54.52125,2025-08-24,sold,brokerage
LST-00220,Al Khalidiyah,Al Khalidiyah Towers,rent,townhouse,3,2,358,311000,869,true,balcony;beach_access;built_in_wardrobes;pool;security_24h;smart_home,24.47921,54.35237,2025-08-09,let,private_owner
LST-00221,Al Khalidiyah,Al Khalidiyah Gardens,sale,penthouse,5,5,335,6332000,18901,true,beach_access;central_ac;concierge;covered_parking;shared_garden;study,24.47375,54.35472,2025-09-20,under_offer,private_owner
LST-00222,Khalifa City,Khalifa City Towers,rent,studio,0,1,49,26000,531,true,balcony;kids_play_area,24.41416,54.56187,2025-08-31,available,brokerage
LST-00223,Al Reef,Al Reef Residences,sale,villa,4,3,417,3209000,7695,true,maids_room;pool;security_24h;shared_garden,24.42638,54.70546,2025-09-04,available,brokerage
LST-00224,Al Bateen,Al Bateen Views,sale,townhouse,5,4,216,4266000,19750,true,balcony;built_in_wardrobes;covered_parking;kids_play_area;shared_garden,24.44183,54.31369,2026-02-16,available,brokerage
LST-00225,Al Reem Island,Al Reem Island Park,rent,apartment,1,1,194,199000,1026,true,built_in_wardrobes;concierge;ev_charger;gym;kids_play_area,24.47503,54.42487,2026-04-24,available,brokerage
LST-00226,Al Raha Beach,Al Raha Beach Commons,sale,studio,0,1,36,464000,12889,false,beach_access;kids_play_area;pool;shared_garden,24.45194,54.61934,2026-05-26,available,private_owner
LST-00227,Zayed City,Zayed City Square,rent,townhouse,5,4,322,215000,668,true,balcony;central_ac;ev_charger;maids_room;security_24h;study,24.31839,54.53439,2026-05-19,under_offer,developer_direct
LST-00228,Al Maryah Island,Al Maryah Island Towers,rent,villa,6,6,368,547000,1486,true,covered_parking;study,24.49443,54.40648,2025-09-09,let,private_owner
LST-00229,Al Raha Beach,Al Raha Beach Bay,rent,studio,0,1,36,40000,1111,false,central_ac;concierge;kids_play_area;pool;security_24h,24.46438,54.61922,2025-07-04,let,developer_direct
LST-00230,Masdar City,Masdar City Residences,rent,townhouse,3,3,227,210000,925,false,beach_access;gym,24.43213,54.60693,2026-03-19,let,developer_direct
LST-00231,Al Maqta,Al Maqta Bay,rent,apartment,4,5,181,137000,757,true,built_in_wardrobes;covered_parking;ev_charger;maids_room;pool;shared_garden,24.38643,54.50382,2026-03-22,available,developer_direct
LST-00232,Al Zahiyah,Al Zahiyah Views,rent,townhouse,5,5,299,289000,967,false,central_ac;concierge;kids_play_area;security_24h,24.4721,54.35635,2026-04-21,available,brokerage
LST-00233,Al Bateen,Al Bateen Commons,rent,apartment,3,4,94,72000,766,true,balcony;built_in_wardrobes;covered_parking;security_24h,24.43474,54.3229,2026-05-08,available,brokerage
LST-00234,Al Maqta,Al Maqta Bay,rent,apartment,1,1,210,134000,638,false,balcony;covered_parking;shared_garden;study,24.38756,54.49388,2026-01-14,available,developer_direct
LST-00235,Zayed City,Zayed City Quarter,rent,apartment,2,2,89,57000,640,false,built_in_wardrobes;concierge;kids_play_area;maids_room;smart_home,24.32588,54.5292,2026-04-19,available,developer_direct
LST-00236,Al Ghadeer,Al Ghadeer Residences,sale,townhouse,3,3,250,1802000,7208,true,built_in_wardrobes;kids_play_area,24.29367,54.80106,2025-06-05,sold,brokerage
LST-00237,Al Bateen,Al Bateen Quarter,rent,studio,0,1,43,32000,744,true,beach_access;covered_parking;security_24h,24.44066,54.34745,2025-11-12,let,brokerage
LST-00238,Al Maryah Island,Al Maryah Island Square,rent,villa,7,7,520,503000,967,false,security_24h;smart_home,24.51181,54.40265,2025-06-21,available,brokerage
LST-00239,Al Bateen,Al Bateen Gardens,sale,apartment,1,1,199,3479000,17482,true,beach_access;ev_charger;pool,24.46574,54.31231,2025-09-01,under_offer,brokerage
LST-00240,Al Bahia,Al Bahia Park,rent,studio,0,1,29,17000,586,true,beach_access;central_ac;covered_parking;ev_charger;gym;smart_home,24.55119,54.65188,2025-06-28,available,developer_direct
LST-00241,Mussafah,Mussafah Square,sale,apartment,3,4,177,1112000,6282,false,balcony;security_24h;study,24.33811,54.5125,2025-09-14,available,private_owner
LST-00242,Khalifa City,Khalifa City Square,rent,apartment,4,4,113,78000,690,true,ev_charger;kids_play_area,24.41749,54.58573,2026-03-30,available,brokerage
LST-00243,Al Maryah Island,Al Maryah Island Gardens,sale,townhouse,4,3,319,9208000,28865,true,balcony;central_ac;concierge;gym;smart_home;study,24.50084,54.37998,2026-01-22,available,brokerage
LST-00244,Yas Island,Yas Island Park,sale,townhouse,3,3,237,4501000,18992,true,concierge;smart_home,24.48995,54.61832,2026-02-08,under_offer,brokerage
LST-00245,Yas Island,Yas Island Park,rent,studio,0,1,37,30000,811,true,central_ac;covered_parking;kids_play_area,24.48317,54.59543,2025-10-13,let,developer_direct
LST-00246,Mohammed Bin Zayed City,Mohammed Bin Zayed City Park,rent,apartment,2,1,169,101000,598,false,beach_access;central_ac;gym;shared_garden,24.32088,54.52304,2025-07-05,available,brokerage
LST-00247,Al Reef,Al Reef Residences,rent,studio,0,1,37,25000,676,false,balcony;central_ac;maids_room;smart_home,24.44184,54.70179,2025-10-11,available,brokerage
LST-00248,Yas Island,Yas Island Towers,rent,apartment,1,1,78,100000,1282,false,concierge;covered_parking;pool;security_24h;smart_home,24.505,54.59338,2026-04-19,available,brokerage
LST-00249,Al Zahiyah,Al Zahiyah Park,rent,apartment,4,4,91,74000,813,false,beach_access;shared_garden,24.50038,54.35872,2025-08-23,available,developer_direct
LST-00250,Khalifa City,Khalifa City Towers,rent,apartment,2,3,224,178000,795,true,covered_parking;maids_room;security_24h,24.42428,54.6,2025-08-16,available,brokerage
LST-00251,Al Reem Island,Al Reem Island Views,rent,apartment,2,1,223,220000,987,true,concierge;ev_charger;gym;kids_play_area;pool,24.48861,54.40852,2026-04-08,under_offer,developer_direct
LST-00252,Zayed City,Zayed City Quarter,sale,townhouse,4,4,201,2745000,13657,false,built_in_wardrobes;concierge;gym;pool;shared_garden,24.32455,54.55794,2025-07-03,available,developer_direct
LST-00253,Yas Island,Yas Island Square,sale,apartment,1,1,71,803000,11310,true,gym;maids_room,24.49754,54.61222,2025-07-19,sold,developer_direct
